fipstate,fipscty,county,state,area_office,rid,region
27,119,Polk County, MN,Eau Claire Area Office,523900,5
27,121,Pope County, MN,Eau Claire Area Office,523900,5
27,123,Ramsey County, MN,Eau Claire Area Office,523900,5
27,125,Red Lake County, MN,Eau Claire Area Office,523900,5
27,127,Redwood County, MN,Eau Claire Area Office,523900,5
27,129,Renville County, MN,Eau Claire Area Office,523900,5
27,131,Rice County, MN,Eau Claire Area Office,523900,5
27,133,Rock County, MN,Eau Claire Area Office,523900,5
27,135,Roseau County, MN,Eau Claire Area Office,523900,5
27,137,St. Louis County, MN,Eau Claire Area Office,523900,5
27,139,Scott County, MN,Eau Claire Area Office,523900,5
27,141,Sherburne County, MN,Eau Claire Area Office,523900,5
27,143,Sibley County, MN,Eau Claire Area Office,523900,5
27,145,Stearns County, MN,Eau Claire Area Office,523900,5
27,147,Steele County, MN,Eau Claire Area Office,523900,5
27,149,Stevens County, MN,Eau Claire Area Office,523900,5
27,151,Swift County, MN,Eau Claire Area Office,523900,5
27,153,Todd County, MN,Eau Claire Area Office,523900,5
27,155,Traverse County, MN,Eau Claire Area Office,523900,5
27,157,Wabasha County, MN,Eau Claire Area Office,523900,5
27,159,Wadena County, MN,Eau Claire Area Office,523900,5
27,161,Waseca County, MN,Eau Claire Area Office,523900,5
27,163,Washington County, MN,Eau Claire Area Office,523900,5
27,165,Watonwan County, MN,Eau Claire Area Office,523900,5
27,167,Wilkin County, MN,Eau Claire Area Office,523900,5
27,169,Winona County, MN,Eau Claire Area Office,523900,5
27,171,Wright County, MN,Eau Claire Area Office,523900,5
27,173,Yellow Medicine County, MN,Eau Claire Area Office,523900,5
28,1,Adams County, MS,Jackson Area Office,419400,4
28,3,Alcorn County, MS,Jackson Area Office,419400,4
28,5,Amite County, MS,Jackson Area Office,419400,4
28,7,Attala County, MS,Jackson Area Office,419400,4
28,9,Benton County, MS,Jackson Area Office,419400,4
28,11,Bolivar County, MS,Jackson Area Office,419400,4
28,13,Calhoun County, MS,Jackson Area Office,419400,4
28,15,Carroll County, MS,Jackson Area Office,419400,4
28,17,Chickasaw County, MS,Jackson Area Office,419400,4
28,19,Choctaw County, MS,Jackson Area Office,419400,4
28,21,Claiborne County, MS,Jackson Area Office,419400,4
28,23,Clarke County, MS,Jackson Area Office,419400,4
28,25,Clay County, MS,Jackson Area Office,419400,4
28,27,Coahoma County, MS,Jackson Area Office,419400,4
28,29,Copiah County, MS,Jackson Area Office,419400,4
28,31,Covington County, MS,Jackson Area Office,419400,4
28,33,DeSoto County, MS,Jackson Area Office,419400,4
28,35,Forrest County, MS,Jackson Area Office,419400,4
28,37,Franklin County, MS,Jackson Area Office,419400,4
28,39,George County, MS,Jackson Area Office,419400,4
28,41,Greene County, MS,Jackson Area Office,419400,4
28,43,Grenada County, MS,Jackson Area Office,419400,4
28,45,Hancock County, MS,Jackson Area Office,419400,4
28,47,Harrison County, MS,Jackson Area Office,419400,4
28,49,Hinds County, MS,Jackson Area Office,419400,4
28,51,Holmes County, MS,Jackson Area Office,419400,4
28,53,Humphreys County, MS,Jackson Area Office,419400,4
28,55,Issaquena County, MS,Jackson Area Office,419400,4
28,57,Itawamba County, MS,Jackson Area Office,419400,4
28,59,Jackson County, MS,Jackson Area Office,419400,4
28,61,Jasper County, MS,Jackson Area Office,419400,4
28,63,Jefferson County, MS,Jackson Area Office,419400,4
28,65,Jefferson Davis County, MS,Jackson Area Office,419400,4
28,67,Jones County, MS,Jackson Area Office,419400,4
28,69,Kemper County, MS,Jackson Area Office,419400,4
28,71,Lafayette County, MS,Jackson Area Office,419400,4
28,73,Lamar County, MS,Jackson Area Office,419400,4
28,75,Lauderdale County, MS,Jackson Area Office,419400,4
28,77,Lawrence County, MS,Jackson Area Office,419400,4
28,79,Leake County, MS,Jackson Area Office,419400,4
28,81,Lee County, MS,Jackson Area Office,419400,4
28,83,Leflore County, MS,Jackson Area Office,419400,4
28,85,Lincoln County, MS,Jackson Area Office,419400,4
28,87,Lowndes County, MS,Jackson Area Office,419400,4
28,89,Madison County, MS,Jackson Area Office,419400,4
28,91,Marion County, MS,Jackson Area Office,419400,4
28,93,Marshall County, MS,Jackson Area Office,419400,4
28,95,Monroe County, MS,Jackson Area Office,419400,4
28,97,Montgomery County, MS,Jackson Area Office,419400,4
28,99,Neshoba County, MS,Jackson Area Office,419400,4
28,101,Newton County, MS,Jackson Area Office,419400,4
28,103,Noxubee County, MS,Jackson Area Office,419400,4
28,105,Oktibbeha County, MS,Jackson Area Office,419400,4
28,107,Panola County, MS,Jackson Area Office,419400,4
28,109,Pearl River County, MS,Jackson Area Office,419400,4
28,111,Perry County, MS,Jackson Area Office,419400,4
28,113,Pike County, MS,Jackson Area Office,419400,4
28,115,Pontotoc County, MS,Jackson Area Office,419400,4
28,117,Prentiss County, MS,Jackson Area Office,419400,4
28,119,Quitman County, MS,Jackson Area Office,419400,4
28,121,Rankin County, MS,Jackson Area Office,419400,4
28,123,Scott County, MS,Jackson Area Office,419400,4
28,125,Sharkey County, MS,Jackson Area Office,419400,4
28,127,Simpson County, MS,Jackson Area Office,419400,4
28,129,Smith County, MS,Jackson Area Office,419400,4
28,131,Stone County, MS,Jackson Area Office,419400,4
28,133,Sunflower County, MS,Jackson Area Office,419400,4
28,135,Tallahatchie County, MS,Jackson Area Office,419400,4
28,137,Tate County, MS,Jackson Area Office,419400,4
28,139,Tippah County, MS,Jackson Area Office,419400,4
28,141,Tishomingo County, MS,Jackson Area Office,419400,4
28,143,Tunica County, MS,Jackson Area Office,419400,4
28,145,Union County, MS,Jackson Area Office,419400,4
28,147,Walthall County, MS,Jackson Area Office,419400,4
28,149,Warren County, MS,Jackson Area Office,419400,4
28,151,Washington County, MS,Jackson Area Office,419400,4
28,153,Wayne County, MS,Jackson Area Office,419400,4
28,155,Webster County, MS,Jackson Area Office,419400,4
28,157,Wilkinson County, MS,Jackson Area Office,419400,4
28,159,Winston County, MS,Jackson Area Office,419400,4
28,161,Yalobusha County, MS,Jackson Area Office,419400,4
28,163,Yazoo County, MS,Jackson Area Office,419400,4
29,1,Adair County, MO,Kansas City Area Office,728500,7
29,3,Andrew County, MO,Kansas City Area Office,728500,7
29,5,Atchison County, MO,Kansas City Area Office,728500,7
29,7,Audrain County, MO,St. Louis Area Office,729300,7
29,9,Barry County, MO,Kansas City Area Office,728500,7
29,11,Barton County, MO,Kansas City Area Office,728500,7
29,13,Bates County, MO,Kansas City Area Office,728500,7
29,15,Benton County, MO,Kansas City Area Office,728500,7
29,17,Bollinger County, MO,St. Louis Area Office,729300,7
29,19,Boone County, MO,Kansas City Area Office,728500,7
29,21,Buchanan County, MO,Kansas City Area Office,728500,7
29,23,Butler County, MO,St. Louis Area Office,729300,7
29,25,Caldwell County, MO,Kansas City Area Office,728500,7
29,27,Callaway County, MO,St. Louis Area Office,729300,7
29,29,Camden County, MO,Kansas City Area Office,728500,7
29,31,Cape Girardeau County, MO,St. Louis Area Office,729300,7
29,33,Carroll County, MO,Kansas City Area Office,728500,7
29,35,Carter County, MO,St. Louis Area Office,729300,7
29,37,Cass County, MO,Kansas City Area Office,728500,7
29,39,Cedar County, MO,Kansas City Area Office,728500,7
29,41,Chariton County, MO,Kansas City Area Office,728500,7
29,43,Christian County, MO,Kansas City Area Office,728500,7
29,45,Clark County, MO,St. Louis Area Office,729300,7
29,47,Clay County, MO,Kansas City Area Office,728500,7
29,49,Clinton County, MO,Kansas City Area Office,728500,7
29,51,Cole County, MO,Kansas City Area Office,728500,7
29,53,Cooper County, MO,Kansas City Area Office,728500,7
29,55,Crawford County, MO,St. Louis Area Office,729300,7
29,57,Dade County, MO,Kansas City Area Office,728500,7
29,59,Dallas County, MO,Kansas City Area Office,728500,7
29,61,Daviess County, MO,Kansas City Area Office,728500,7
29,63,DeKalb County, MO,Kansas City Area Office,728500,7
29,65,Dent County, MO,St. Louis Area Office,729300,7
29,67,Douglas County, MO,Kansas City Area Office,728500,7
29,69,Dunklin County, MO,St. Louis Area Office,729300,7
29,71,Franklin County, MO,St. Louis Area Office,729300,7
29,73,Gasconade County, MO,St. Louis Area Office,729300,7
29,75,Gentry County, MO,Kansas City Area Office,728500,7
29,77,Greene County, MO,Kansas City Area Office,728500,7
29,79,Grundy County, MO,Kansas City Area Office,728500,7
29,81,Harrison County, MO,Kansas City Area Office,728500,7
29,83,Henry County, MO,Kansas City Area Office,728500,7
29,85,Hickory County, MO,Kansas City Area Office,728500,7
29,87,Holt County, MO,Kansas City Area Office,728500,7
29,89,Howard County, MO,Kansas City Area Office,728500,7
29,91,Howell County, MO,Kansas City Area Office,728500,7
29,93,Iron County, MO,St. Louis Area Office,729300,7
29,95,Jackson County, MO,Kansas City Area Office,728500,7
29,97,Jasper County, MO,Kansas City Area Office,728500,7
29,99,Jefferson County, MO,St. Louis Area Office,729300,7
29,101,Johnson County, MO,Kansas City Area Office,728500,7
29,103,Knox County, MO,St. Louis Area Office,729300,7
29,105,Laclede County, MO,Kansas City Area Office,728500,7
29,107,Lafayette County, MO,Kansas City Area Office,728500,7
29,109,Lawrence County, MO,Kansas City Area Office,728500,7
29,111,Lewis County, MO,St. Louis Area Office,729300,7
29,113,Lincoln County, MO,St. Louis Area Office,729300,7
29,115,Linn County, MO,Kansas City Area Office,728500,7
29,117,Livingston County, MO,Kansas City Area Office,728500,7
29,119,McDonald County, MO,Kansas City Area Office,728500,7
29,121,Macon County, MO,Kansas City Area Office,728500,7
29,123,Madison County, MO,St. Louis Area Office,729300,7
29,125,Maries County, MO,St. Louis Area Office,729300,7
29,127,Marion County, MO,St. Louis Area Office,729300,7
29,129,Mercer County, MO,Kansas City Area Office,728500,7
29,131,Miller County, MO,Kansas City Area Office,728500,7
29,133,Mississippi County, MO,St. Louis Area Office,729300,7
29,135,Moniteau County, MO,Kansas City Area Office,728500,7
29,137,Monroe County, MO,St. Louis Area Office,729300,7
29,139,Montgomery County, MO,St. Louis Area Office,729300,7
29,141,Morgan County, MO,Kansas City Area Office,728500,7
29,143,New Madrid County, MO,St. Louis Area Office,729300,7
29,145,Newton County, MO,Kansas City Area Office,728500,7
29,147,Nodaway County, MO,Kansas City Area Office,728500,7
29,149,Oregon County, MO,St. Louis Area Office,729300,7
29,151,Osage County, MO,St. Louis Area Office,729300,7
29,153,Ozark County, MO,Kansas City Area Office,728500,7
29,155,Pemiscot County, MO,St. Louis Area Office,729300,7
29,157,Perry County, MO,St. Louis Area Office,729300,7
29,159,Pettis County, MO,Kansas City Area Office,728500,7
29,161,Phelps County, MO,St. Louis Area Office,729300,7
29,163,Pike County, MO,St. Louis Area Office,729300,7
29,165,Platte County, MO,Kansas City Area Office,728500,7
29,167,Polk County, MO,Kansas City Area Office,728500,7
29,169,Pulaski County, MO,Kansas City Area Office,728500,7
29,171,Putnam County, MO,Kansas City Area Office,728500,7
29,173,Ralls County, MO,St. Louis Area Office,729300,7
29,175,Randolph County, MO,Kansas City Area Office,728500,7
29,177,Ray County, MO,Kansas City Area Office,728500,7
29,179,Reynolds County, MO,St. Louis Area Office,729300,7
29,181,Ripley County, MO,St. Louis Area Office,729300,7
29,183,St. Charles County, MO,St. Louis Area Office,729300,7
29,185,St. Clair County, MO,Kansas City Area Office,728500,7
